ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,is_illiquid,spread,relative_spread,moneyness,moneyness_pct,moneyness_cat,phase,days_from_apr2
NVDA,2025-04-09,NVDA250417C00100000,NVDA,2025-04-17 20:00:00,call,100,2024-08-26 13:30:00,8,2025-04-09 20:00:00,14.8,21,15.125,15.45,100,15.5,31378,28949,True,14.33,0.795,114.33,False,0.6499999999999986,0.04297520661157015,0.8746610688358262,-12.533893116417385,ITM,2,7
NVDA,2025-04-09,NVDA250417C00101000,NVDA,2025-04-17 20:00:00,call,101,2025-03-27 13:30:00,8,2025-04-09 20:00:00,13.2,25,14.175,15.15,7,14.15,7738,10423,True,13.33,0.845,114.33,False,1.950000000000001,0.13756613756613764,0.8834076795241844,-11.659232047581561,ITM,2,7
NVDA,2025-04-09,NVDA250417C00102000,NVDA,2025-04-17 20:00:00,call,102,2025-04-07 13:30:00,8,2025-04-09 20:00:00,12.4,22,15.2,18.0,1,13.59,3127,11553,True,12.33,2.87,114.33,False,5.6,0.3684210526315789,0.8921542902125427,-10.784570978745736,ITM,2,7
NVDA,2025-04-09,NVDA250417C00103000,NVDA,2025-04-17 20:00:00,call,103,2025-04-07 13:30:00,8,2025-04-09 20:00:00,11.45,27,13.35,15.25,7,12.69,2276,4727,True,11.33,2.02,114.33,False,3.8000000000000007,0.2846441947565544,0.9009009009009009,-9.909909909909908,ITM,2,7
NVDA,2025-04-09,NVDA250417C00104000,NVDA,2025-04-17 20:00:00,call,104,2025-04-07 13:30:00,8,2025-04-09 20:00:00,10.65,28,11.55,12.45,1,11.65,2736,5487,True,10.33,1.22,114.33,False,1.799999999999999,0.15584415584415573,0.9096475115892592,-9.035248841074083,ITM,2,7
NVDA,2025-04-09,NVDA250417C00105000,NVDA,2025-04-17 20:00:00,call,105,2024-08-26 13:30:00,8,2025-04-09 20:00:00,8.6,3,9.825,11.05,6,10.9,23229,36623,True,9.33,0.495,114.33,False,2.450000000000001,0.2493638676844785,0.9183941222776174,-8.160587772238257,ITM,2,7
NVDA,2025-04-09,NVDA250417C00106000,NVDA,2025-04-17 20:00:00,call,106,2025-03-24 13:30:00,8,2025-04-09 20:00:00,8.65,1,9.7,10.75,2,10.2,8232,11504,True,8.33,1.37,114.33,False,2.0999999999999996,0.21649484536082472,0.9271407329659757,-7.28592670340243,ITM,2,7
NVDA,2025-04-09,NVDA250417C00107000,NVDA,2025-04-17 20:00:00,call,107,2025-03-24 13:30:00,8,2025-04-09 20:00:00,9.2,3,10.525,11.85,6,9.37,6428,12724,True,7.33,3.195,114.33,False,2.6500000000000004,0.2517814726840855,0.935887343654334,-6.411265634566604,ITM,2,7
NVDA,2025-04-09,NVDA250417C00108000,NVDA,2025-04-17 20:00:00,call,108,2025-03-24 13:30:00,8,2025-04-09 20:00:00,8.4,3,8.625,8.85,2,8.6,9084,11810,True,6.33,2.295,114.33,False,0.4499999999999993,0.05217391304347818,0.9446339543426923,-5.536604565730778,ITM,2,7
NVDA,2025-04-09,NVDA250417C00109000,NVDA,2025-04-17 20:00:00,call,109,2025-03-24 13:30:00,8,2025-04-09 20:00:00,6.55,3,7.275,8.0,3,7.85,4480,12540,True,5.33,1.945,114.33,False,1.4500000000000002,0.19931271477663232,0.9533805650310505,-4.661943496894952,ITM,2,7
