ticker,collection_date,optionSymbol,underlying,expiration,side,strike,firstTraded,dte,updated,bid,bidSize,mid,ask,askSize,last,openInterest,volume,inTheMoney,intrinsicValue,extrinsicValue,underlyingPrice,is_illiquid,spread,relative_spread,moneyness,moneyness_pct,moneyness_cat,phase,days_from_apr2,realised_vol
NVDA,2025-04-16,NVDA251017C00030000,NVDA,2025-10-17 20:00:00,call,30,2025-04-07 13:30:00,184,2025-04-16 20:00:00,73.15,23,75.125,77.1,23,75.43,1,6,True,74.49,0.635,104.49,False,3.9499999999999886,0.0525790349417635,0.2871088142405972,-71.28911857594028,ITM,2,14,
NVDA,2025-04-16,NVDA251017C00035000,NVDA,2025-10-17 20:00:00,call,35,2025-04-07 13:30:00,184,2025-04-16 20:00:00,69.3,100,70.325,71.35,100,0.0,0,0,True,69.49,0.835,104.49,False,2.049999999999997,0.0291503732669747,0.3349602832806967,-66.50397167193033,ITM,2,14,
NVDA,2025-04-16,NVDA251017C00040000,NVDA,2025-10-17 20:00:00,call,40,2025-04-07 13:30:00,184,2025-04-16 20:00:00,65.2,100,66.0,66.8,100,66.48,4,3,True,64.49,1.51,104.49,False,1.5999999999999943,0.0242424242424241,0.3828117523207963,-61.71882476792037,ITM,2,14,
NVDA,2025-04-16,NVDA251017C00045000,NVDA,2025-10-17 20:00:00,call,45,2025-04-07 13:30:00,184,2025-04-16 20:00:00,60.25,100,61.575,62.9,100,53.85,1,0,True,59.49,2.085,104.49,False,2.6499999999999986,0.0430369468128298,0.4306632213608958,-56.93367786391042,ITM,2,14,
NVDA,2025-04-16,NVDA251017C00050000,NVDA,2025-10-17 20:00:00,call,50,2025-04-07 13:30:00,184,2025-04-16 20:00:00,55.55,100,56.675,57.8,100,56.0,120,2,True,54.49,2.185,104.49,False,2.25,0.0397000441111601,0.4785146904009953,-52.14853095990046,ITM,2,14,
NVDA,2025-04-16,NVDA251017C00055000,NVDA,2025-10-17 20:00:00,call,55,2025-03-11 13:30:00,184,2025-04-16 20:00:00,51.4,97,52.125,52.85,100,58.0,193,0,True,49.49,2.635,104.49,False,1.4500000000000028,0.0278177458033573,0.5263661594410949,-47.36338405589051,ITM,2,14,
NVDA,2025-04-16,NVDA251017C00060000,NVDA,2025-10-17 20:00:00,call,60,2025-03-05 14:30:00,184,2025-04-16 20:00:00,47.05,71,47.775,48.5,100,44.55,108,21,True,44.49,3.285,104.49,False,1.4500000000000028,0.0303506017791732,0.5742176284811944,-42.57823715188056,ITM,2,14,
NVDA,2025-04-16,NVDA251017C00065000,NVDA,2025-10-17 20:00:00,call,65,2025-01-28 14:30:00,184,2025-04-16 20:00:00,42.8,104,43.45,44.1,104,43.2,162,5,True,39.49,3.96,104.49,False,1.3000000000000045,0.0299194476409667,0.6220690975212939,-37.79309024787061,ITM,2,14,
NVDA,2025-04-16,NVDA251017C00070000,NVDA,2025-10-17 20:00:00,call,70,2025-01-06 14:30:00,184,2025-04-16 20:00:00,38.7,27,39.05,39.4,5,38.95,740,58,True,34.49,4.56,104.49,False,0.6999999999999957,0.0179257362355952,0.6699205665613934,-33.00794334386065,ITM,2,14,
NVDA,2025-04-16,NVDA251017C00075000,NVDA,2025-10-17 20:00:00,call,75,2025-01-06 14:30:00,184,2025-04-16 20:00:00,35.05,116,35.3,35.55,24,34.58,511,19,True,29.49,5.81,104.49,False,0.5,0.0141643059490085,0.717772035601493,-28.2227964398507,ITM,2,14,
NVDA,2025-04-16,NVDA251017C00080000,NVDA,2025-10-17 20:00:00,call,80,2025-01-06 14:30:00,184,2025-04-16 20:00:00,31.25,195,31.525,31.8,228,30.85,881,958,True,24.49,7.035,104.49,False,0.5500000000000007,0.0174464710547185,0.7656235046415926,-23.437649535840745,ITM,2,14,
NVDA,2025-04-16,NVDA251017C00085000,NVDA,2025-10-17 20:00:00,call,85,2025-01-06 14:30:00,184,2025-04-16 20:00:00,27.75,126,28.025,28.3,121,27.85,487,57,True,19.49,8.535,104.49,False,0.5500000000000007,0.0196253345227475,0.8134749736816921,-18.6525026318308,ITM,2,14,
NVDA,2025-04-16,NVDA251017C00090000,NVDA,2025-10-17 20:00:00,call,90,2025-01-06 14:30:00,184,2025-04-16 20:00:00,24.45,28,24.675,24.9,21,23.4,736,118,True,14.49,10.185,104.49,False,0.4499999999999993,0.0182370820668692,0.8613264427217916,-13.86735572782084,ITM,2,14,
NVDA,2025-04-16,NVDA251017C00095000,NVDA,2025-10-17 20:00:00,call,95,2025-01-06 14:30:00,184,2025-04-16 20:00:00,21.4,28,21.625,21.85,166,19.4,4512,96,True,9.49,12.135,104.49,False,0.4500000000000028,0.0208092485549134,0.9091779117618912,-9.082208823810886,ITM,2,14,
NVDA,2025-04-16,NVDA251017C00100000,NVDA,2025-10-17 20:00:00,call,100,2025-01-06 14:30:00,184,2025-04-16 20:00:00,18.55,36,18.725,18.9,298,18.65,11541,1411,True,4.49,14.235,104.49,False,0.3499999999999978,0.0186915887850466,0.9570293808019906,-4.297061919800933,ITM,2,14,
NVDA,2025-04-16,NVDA251017C00105000,NVDA,2025-10-17 20:00:00,call,105,2025-01-06 14:30:00,184,2025-04-16 20:00:00,15.95,17,16.125,16.3,261,16.05,2680,340,False,0.0,16.125,104.49,False,0.3500000000000014,0.0217054263565892,1.0048808498420905,0.4880849842090201,ATM,2,14,
NVDA,2025-04-16,NVDA251017C00110000,NVDA,2025-10-17 20:00:00,call,110,2025-01-06 14:30:00,184,2025-04-16 20:00:00,13.8,100,13.875,13.95,216,13.55,5950,320,False,0.0,13.875,104.49,False,0.1499999999999985,0.0108108108108107,1.0527323188821898,5.273231888218974,OTM,2,14,
NVDA,2025-04-16,NVDA251017C00115000,NVDA,2025-10-17 20:00:00,call,115,2025-01-06 14:30:00,184,2025-04-16 20:00:00,11.55,25,11.7,11.85,78,10.95,5487,1136,False,0.0,11.7,104.49,False,0.2999999999999989,0.0256410256410255,1.1005837879222893,10.058378792228927,OTM,2,14,
NVDA,2025-04-16,NVDA251017C00120000,NVDA,2025-10-17 20:00:00,call,120,2025-01-06 14:30:00,184,2025-04-16 20:00:00,9.85,159,9.925,10.0,229,9.5,9520,392,False,0.0,9.925,104.49,False,0.1500000000000003,0.0151133501259446,1.1484352569623888,14.84352569623888,OTM,2,14,
NVDA,2025-04-16,NVDA251017C00125000,NVDA,2025-10-17 20:00:00,call,125,2025-01-06 14:30:00,184,2025-04-16 20:00:00,8.25,27,8.325,8.4,529,8.05,7762,345,False,0.0,8.325,104.49,False,0.1500000000000003,0.018018018018018,1.1962867260024883,19.628672600248837,OTM,2,14,
NVDA,2025-04-16,NVDA251017C00130000,NVDA,2025-10-17 20:00:00,call,130,2025-01-06 14:30:00,184,2025-04-16 20:00:00,6.8,17,6.925,7.05,682,6.87,9334,444,False,0.0,6.925,104.49,False,0.25,0.0361010830324909,1.2441381950425878,24.41381950425879,OTM,2,14,
NVDA,2025-04-16,NVDA251017C00135000,NVDA,2025-10-17 20:00:00,call,135,2025-01-06 14:30:00,184,2025-04-16 20:00:00,5.65,17,5.75,5.85,375,5.75,15552,990,False,0.0,5.75,104.49,False,0.1999999999999993,0.034782608695652,1.2919896640826871,29.19896640826874,OTM,2,14,
NVDA,2025-04-16,NVDA251017C00140000,NVDA,2025-10-17 20:00:00,call,140,2025-01-06 14:30:00,184,2025-04-16 20:00:00,4.75,141,4.825,4.9,968,4.8,10563,826,False,0.0,4.825,104.49,False,0.1500000000000003,0.0310880829015544,1.3398411331227869,33.984113312278694,OTM,2,14,
NVDA,2025-04-16,NVDA251017C00145000,NVDA,2025-10-17 20:00:00,call,145,2025-01-06 14:30:00,184,2025-04-16 20:00:00,3.95,76,4.025,4.1,193,4.05,3980,2439,False,0.0,4.025,104.49,False,0.1499999999999994,0.0372670807453414,1.3876926021628864,38.76926021628865,OTM,2,14,
